Time,Lat,Lon,Alt,McIlwainL,MLT,kp,sig0,sig1,sig2,sig3,sig4,sig5
2016-01-20 19:43:41.014000,56.45164366065522,-121.90606728201237,617.6026691663074,5.182809463992748,10.412483280087201,47.0,12.72502804005068,9.831953795516618,4.892973211650122,0.10028931657892352,-0.2185637218353324,-0.08390607775994223
2016-01-20 19:43:43.664000,56.29529218097704,-122.00061739356897,617.3615264213136,5.117982517892591,10.411749785455484,47.0,11.082813718469694,9.595480670868445,7.036067793874643,0.6048042668174071,0.4816819945354498,-0.08964214570007951
2016-01-20 19:43:43.714000,56.29234150775966,-122.00239484327176,617.3569699476559,5.116760105288134,10.411725978423112,47.0,10.861504575679513,6.94774092638355,4.9174080589568625,1.0011156651577287,1.2951896516596453,-0.08390607775994223
2016-01-20 19:43:43.801500,56.28703011633171,-122.00559372015414,617.3487674940704,5.114558128898891,10.411683130192905,47.0,18.01797248872181,16.75685117902446,13.173322349553267,5.34541133404129,-0.36931110549331253,-0.08964214570007951
2016-01-20 19:43:43.964000,56.2775877791805,-122.01127849720069,617.3341839031553,5.110637402845003,10.411606975298852,47.0,13.18063422484628,12.202708321873802,7.054141153201034,3.4160090232695266,0.4629392730831664,-0.08964214570007951
2016-01-20 19:43:44.101500,56.2693253087999,-122.0162508002104,617.3214208591867,5.10719612140001,10.411806046218533,47.0,20.662306217386668,19.482166840984615,13.303765372435027,7.437902996819669,1.3032150878567175,0.8750205252108261
2016-01-20 19:43:45.376500,56.19377482412263,-122.06162459276675,617.2046424910397,5.073911020530227,10.411463420614144,47.0,11.501419193382192,5.358569752787614,0.6629699999089105,1.6845219588254152,-0.22360679774997896,-0.08390607775994223
2016-01-20 19:43:49.889000,55.92745248908039,-122.22026505456597,616.7919055536846,4.966624478860124,10.410393549571609,47.0,15.55754549220247,14.49325889789222,9.897628519724583,2.316852541234186,0.45058974231536636,-0.16144296140505487
2016-01-20 19:43:50.426500,55.89555196499392,-122.2391326465222,616.7423544398134,4.953204360548052,10.41040497838775,47.0,13.495871748960166,9.455840238665447,4.914090294660593,-0.43206638402161224,0.44445779894466364,-0.1560928353962221
2016-01-20 19:43:50.489000,55.892007427426634,-122.2412273083246,616.7368472197455,4.9518342905461665,10.410376741988117,47.0,16.990484606484955,18.53035610922599,9.102210113951587,7.21393852835669,-0.39110881055649366,-0.15071514112205467
2016-01-20 19:43:56.564000,55.5332341631927,-122.45145402002527,616.177880157338,4.813702336174996,10.409128065597898,47.0,14.485370584423665,18.495873183822354,12.639468366358741,11.023380024153706,3.9518710364832526,-0.2484709336684047
2016-01-20 19:43:56.976500,55.50839716756518,-122.46587806872412,616.139072125639,4.804573545023447,10.408932336689023,47.0,12.343935824434922,8.932366549682067,6.386445984286186,2.802397771348457,0.753778361444409,0.600099198148979
